utt_id,ref_baseline,hyp_baseline,cer_baseline,ref_acoustic,hyp_acoustic,cer_acoustic,cer_diff,text,num_chars,num_tokens,condition
SD2400153-SDRW2400000041.1.1.28,그 후에 맞는 날짜를 알아보려고 지금 알아보고 있는 중이야,그 후에 맞는 날짜를 알아보려고 지금 알아보고 있는 중이야,0.0,그 후에 맞는 날짜를 알아보려고 지금 알아보고 있는 중이야,그 후에 맞는 날짜를 알아보려고 지금 알아보고 있는 중이야,0.0,0.0,그 후에 맞는 날짜를 알아보려고 지금 알아보고 있는 중이야,24,9,normal
SD2400157-SDRW2400000487.1.1.7,그거 받고 나서 자수했다고 하더라고,그거 받고 나서 자수했다고 하더라고,0.0,그거 받고 나서 자수했다고 하더라고,그거 받고 나서 자소했다고 하더라고,0.0526315789473684,-0.0526315789473684,그거 받고 나서 자수했다고 하더라고,15,5,normal
SD2400189-SDRW2400000491.1.1.16,우리 name1 선생님,우리 name1 선생님,0.0,우리 name1 선생님,우리 name1 선생님,0.0,0.0,우리 name1 선생님,10,3,normal
SD2400189-SDRW2400000491.1.1.76,맞아요 인제 다이어트를 함에 있어서,맞아요 인제 다이어트를 함에 있어서,0.0,맞아요 인제 다이어트를 함에 있어서,맞아요 인제 다이어트를 함에 있어서,0.0,0.0,맞아요 인제 다이어트를 함에 있어서,15,5,normal
SD2400190-SDRW2400000492.1.1.175,제가 거기에 대해서 너무 무지하고,제가 거기에 대해서 너무 무지하고,0.0,제가 거기에 대해서 너무 무지하고,제가 거기에 대해서 너무 무지하고,0.0,0.0,제가 거기에 대해서 너무 무지하고,14,5,normal
SD2400204-SDRW2400000819.1.1.144,어 한 6살 7살 때 약간 그 멜로디언 같은 거 있었잖아,어 한 6살 7살 때 약간 그 멜로디언 같은 거 있었잖아,0.0,어 한 6살 7살 때 약간 그 멜로디언 같은 거 있었잖아,어 한 6살 7살 때 약간 그 멜로디 같은 거 있었잖아,0.032258064516129,-0.032258064516129,어 한 6살 7살 때 약간 그 멜로디언 같은 거 있었잖아,21,11,normal
SD2400204-SDRW2400000820.1.1.4,어 정확하게 잘 모르는데 아마,음 정확하게 잘 모르는데 아마,0.0625,어 정확하게 잘 모르는데 아마,정확하게 잘 모르는데 아마,0.125,-0.0625,어 정확하게 잘 모르는데 아마,12,5,normal
SD2400220-SDRW2400000829.1.1.147,잘 갔다 오라고 할 거 같아,잘 갔다 오라고 할 거 같아,0.0,잘 갔다 오라고 할 거 같아,잘 갔다 오라고 할 거 같아,0.0,0.0,잘 갔다 오라고 할 거 같아,10,6,normal
SD2400224-SDRW2400000833.1.1.105,학교가 일단 고등학교가 애초에 산꼭대기 위에 있어 가지고,학교가 일단 고학교가 애초에 산꼭대 위에 있어 가지고,0.064516129032258,학교가 일단 고등학교가 애초에 산꼭대기 위에 있어 가지고,학교가 일단 고등학교가 애초에 산꼭대 위에 있어 가지고,0.032258064516129,0.032258064516129,학교가 일단 고등학교가 애초에 산꼭대기 위에 있어 가지고,24,8,normal
SD2400224-SDRW2400000833.1.1.203,서 그거는 나는 안 좋다고 생각해,그래서 그거는 나는 안 좋다고 생각해,0.1111111111111111,서 그거는 나는 안 좋다고 생각해,서 그거는 나는 안 좋다고 생각해,0.0,0.1111111111111111,서 그거는 나는 안 좋다고 생각해,13,6,normal
SD2400233-SDRW2400000838.1.1.133,그 외모가 또 출중해서 그런 평을 받는 거인지 모르겠지만 암튼,그 외모가 또 실중해서 그런 병을 받는 거인지 모르겠지만 아무튼,0.1176470588235294,그 외모가 또 출중해서 그런 평을 받는 거인지 모르겠지만 암튼,그 외모가 또 실중해서 그런 병을 받는 거인지 모르겠지만 아무튼,0.1176470588235294,0.0,그 외모가 또 출중해서 그런 평을 받는 거인지 모르겠지만 암튼,25,10,normal
SD2400233-SDRW2400000838.1.1.179,하다 보니까 자연스럽게 좋아하는 연예인,하다 보니까 자연스럽게 좋아하는 연예인,0.0,하다 보니까 자연스럽게 좋아하는 연예인,하다 보니까 자연스럽게 좋아하는 연예인,0.0,0.0,하다 보니까 자연스럽게 좋아하는 연예인,17,5,normal
SD2400241-SDRW2400000848.1.1.7,그거 이제 종합적으로 돼 있는 거를 어저께 마치 구입해서 어제 저녁에 먹고 왔습니다,그거 이제 종합적으로 돼 있는 거를 어저께 마침 구입해서 어제 저녁에 먹고 왔습니다,0.0217391304347826,그거 이제 종합적으로 돼 있는 거를 어저께 마치 구입해서 어제 저녁에 먹고 왔습니다,그거 이제 종합적으로 돼 있는 거를 어저께 마침 구입해서 어제 저녁에 먹고 왔습니다,0.0217391304347826,0.0,그거 이제 종합적으로 돼 있는 거를 어저께 마치 구입해서 어제 저녁에 먹고 왔습니다,34,13,normal
SD2400251-SDRW2400000844.1.1.22,볼 때마다 되게 웃겨,볼 때마다 되게 웃겨,0.0,볼 때마다 되게 웃겨,볼 때마다 되게 웃겨,0.0,0.0,볼 때마다 되게 웃겨,8,4,normal
SD2400251-SDRW2400000845.1.1.4,우리가 이렇게 정리를 해 주면,우리가 이렇게 정리를 해 주면,0.0,우리가 이렇게 정리를 해 주면,우리가 이렇게 정리를 해 주면,0.0,0.0,우리가 이렇게 정리를 해 주면,12,5,normal
SD2400266-SDRW2400000515.1.1.187,일단 머리를 주인한테 이렇게 대고,일단 머리를 주인한테 이렇게 되고,0.0555555555555555,일단 머리를 주인한테 이렇게 대고,일단 머리를 주인한테 이게 되고,0.1111111111111111,-0.0555555555555556,일단 머리를 주인한테 이렇게 대고,14,5,normal
SD2400279-SDRW2400000094.1.1.119,작은 애 찾다 보니까,작은애 찾다 보니까,0.0909090909090909,작은 애 찾다 보니까,작은을 찾다 보니까,0.1818181818181818,-0.0909090909090909,작은 애 찾다 보니까,8,4,normal
SD2400279-SDRW2400000094.1.1.6,어 우리 고양이를 2마리 키우고 있거든요,어 우리 고양이를 2마리 키우고 있거든요,0.0,어 우리 고양이를 2마리 키우고 있거든요,어 우리 고양이를 2마리 키우고 있거든요,0.0,0.0,어 우리 고양이를 2마리 키우고 있거든요,17,6,normal
SD2400279-SDRW2400000095.1.1.179,그래서 굳이 영양가 없는 거를 내 돈 주고 사 먹을 필요가 있나 싶어서,그래서 굳이 영양가 없는 거래 돈 주고 사을 필요가 있나 싶어서,0.1282051282051282,그래서 굳이 영양가 없는 거를 내 돈 주고 사 먹을 필요가 있나 싶어서,그래서 굳이 영양가 없는 거래 돈 주고 사을 필요가 있나 싶어서,0.1282051282051282,0.0,그래서 굳이 영양가 없는 거를 내 돈 주고 사 먹을 필요가 있나 싶어서,27,13,normal
SD2400307-SDRW2400000526.1.1.40,처음으로 고깃집 알바를 하는 거라서 잘 모르겠지만,처음으로 고깃집 알바를 하는 거라서 잘 모르겠지만,0.0,처음으로 고깃집 알바를 하는 거라서 잘 모르겠지만,처음으로 고깃집 알바를 하는 거라서 잘 모르겠지만,0.0,0.0,처음으로 고깃집 알바를 하는 거라서 잘 모르겠지만,21,7,normal
SD2400307-SDRW2400000527.1.1.133,뭐 다른 곳이 가고 싶거나 어디 어디든지 가고 싶으면 가는 그런 즉흥적인 여행을 좋아하는 거 같아,뭐 다른 곳이 가고 싶거나 어디 어디든지 가고 싶으면 가는 그런 즉흥적인 여행을 좋아하는 거 같아,0.0,뭐 다른 곳이 가고 싶거나 어디 어디든지 가고 싶으면 가는 그런 즉흥적인 여행을 좋아하는 거 같아,뭐 다른 곳이 가고 싶거나 어디 어디든지 가고 싶으면 가는 그런 즉흥적인 여행을 좋아하는 거 같아,0.0,0.0,뭐 다른 곳이 가고 싶거나 어디 어디든지 가고 싶으면 가는 그런 즉흥적인 여행을 좋아하는 거 같아,39,16,normal
SD2400315-SDRW2400000114.1.1.2,소개팅 같은 것도 해 봤을 거 아니야,소개팅 같은 것도 해 봤을 거 아니야,0.0,소개팅 같은 것도 해 봤을 거 아니야,소개팅 같은 것도 해 봤을 거 아니야,0.0,0.0,소개팅 같은 것도 해 봤을 거 아니야,14,7,normal
SD2400317-SDRW2400000118.1.1.47,또 여기서 빵을 파냐 이런 것들 물어봐서,또 여기서 빵을 파냐 이런 것들 물어봐서,0.0,또 여기서 빵을 파냐 이런 것들 물어봐서,또 여기서 빵을 파냐 이런 것들 물어봐서,0.0,0.0,또 여기서 빵을 파냐 이런 것들 물어봐서,16,7,normal
SD2400345-SDRW2400000529.1.1.142,그러니까 얼마 전에 한번 그 유명,그 얼마 전에 한번 그 유미,0.2222222222222222,그러니까 얼마 전에 한번 그 유명,그러니까 얼마 전에 한번 그 유,0.0555555555555555,0.1666666666666667,그러니까 얼마 전에 한번 그 유명,13,6,normal
SD2400345-SDRW2400000529.1.1.147,야 그 집에 사장 나이가 많으니까,야 그 집에 사장 나이가 많으니깐,0.0555555555555555,야 그 집에 사장 나이가 많으니까,야 그 집에 살짝 나이가 많으니까,0.1111111111111111,-0.0555555555555556,야 그 집에 사장 나이가 많으니까,13,6,normal
SD2400345-SDRW2400000530.1.1.96,그래서 이제 자고 아침에 뉴스를 보니까,그래 이제 자고 아침에 뉴스를 보니깐,0.0952380952380952,그래서 이제 자고 아침에 뉴스를 보니까,그래 이제 자고 아침에 뉴스를 보니까,0.0476190476190476,0.0476190476190476,그래서 이제 자고 아침에 뉴스를 보니까,16,6,normal
SD2400373-SDRW2400000892.1.1.8,키울 수가 없어,키울 수가 없어,0.0,키울 수가 없어,키울 수가 없어,0.0,0.0,키울 수가 없어,6,3,normal
SD2400406-SDRW2400000558.1.1.38,저는 되게 특이한 알바를 얼마 전에 했는데,저는 되게 특이한 알바를 얼마 전에 했는데,0.0,저는 되게 특이한 알바를 얼마 전에 했는데,저는 되게 특이한 알바를 얼마 전에 했는데,0.0,0.0,저는 되게 특이한 알바를 얼마 전에 했는데,17,7,normal
SD2400410-SDRW2400000134.1.1.60,네 그 그러니까 티케팅을 하느냐 안 하느냐의 좀 차이일 수 있긴 한데,네 그 그러니까 티켓팅을 하느냐 안 하느냐의 좀 차이일 수도 있긴 한데,0.0526315789473684,네 그 그러니까 티케팅을 하느냐 안 하느냐의 좀 차이일 수 있긴 한데,네 그 그러니까 티켓팅을 하느냐 안 하느냐에 좀 차일 수 있긴 한데,0.0789473684210526,-0.0263157894736842,네 그 그러니까 티케팅을 하느냐 안 하느냐의 좀 차이일 수 있긴 한데,27,12,normal
SD2400419-SDRW2400000908.1.1.5,어 자기랑 그 집에서,어 자기랑 그 집에서,0.0,어 자기랑 그 집에서,어 자기랑 그 집에서,0.0,0.0,어 자기랑 그 집에서,8,4,normal
SD2400458-SDRW2400000157.1.1.19,그래서 로제 떡볶이도 좋아하는 거 같아요,그래서 로제 떡볶이도 좋아하는 거 같아요,0.0,그래서 로제 떡볶이도 좋아하는 거 같아요,그래서 로제 떡볶이도 좋아하는 거 같아요,0.0,0.0,그래서 로제 떡볶이도 좋아하는 거 같아요,17,6,normal
SD2400458-SDRW2400000158.1.1.138,그리고 또 그 중 피와 제이의 그 중간 어딘가에 내가 있다라고 생각을 해서,그리고 또 그 중 피와 제이의 그 중간 어딘가에 대가 있다라고 생각을 해서,0.024390243902439,그리고 또 그 중 피와 제이의 그 중간 어딘가에 내가 있다라고 생각을 해서,그리고 또 그 중 피와 제이의 그 중간 어딘가에 내가 있다라고 생각을 해서,0.0,0.024390243902439,그리고 또 그 중 피와 제이의 그 중간 어딘가에 내가 있다라고 생각을 해서,29,13,normal
SD2400462-SDRW2400000934.1.1.149,9000도 걷고,90 한 두고 갔고,0.75,9000도 걷고,부추 두고 웠고,0.75,0.0,9000도 걷고,7,2,low_info
SD2400469-SCRW2400000019.1.1.57,같이 예전 기억을 떠올리며,같이 예전 기억을 떠올리며,0.0,같이 예전 기억을 떠올리며,같이 예전 기억을 떠올리며,0.0,0.0,같이 예전 기억을 떠올리며,11,4,normal
SD2400495-SDRW2400000177.1.1.79,이게 진짜 유명한 건데,이게 진짜 유명한 건데,0.0,이게 진짜 유명한 건데,이게 진짜 유명한 건데,0.0,0.0,이게 진짜 유명한 건데,9,4,normal
SD2400495-SDRW2400000180.1.1.214,나는 우리 가족은 엄마 아빠하고,나는 우리 가족은 엄마 아빠하고,0.0,나는 우리 가족은 엄마 아빠하고,나는 우리 가족은 엄마 아빠하고,0.0,0.0,나는 우리 가족은 엄마 아빠하고,13,5,normal
SD2400496-SDRW2400000178.1.1.28,나도 중학교 때 엄청 재밌었단 말이야,나도 중학교 때 엄청 재밌었단 말이야,0.0,나도 중학교 때 엄청 재밌었단 말이야,나도 중학교 때 엄청 재밌었단 말이야,0.0,0.0,나도 중학교 때 엄청 재밌었단 말이야,15,6,normal
SD2400496-SDRW2400000180.1.1.149,내가 첫사랑이 있단 말이야,내가 첫사랑이 있단 말이야,0.0,내가 첫사랑이 있단 말이야,내가 첫사랑이 있단 말이야,0.0,0.0,내가 첫사랑이 있단 말이야,11,4,normal
SD2400513-SDRW2400000958.1.1.63,한번 그렇게 시간 내요 응,name name,0.9285714285714286,한번 그렇게 시간 내요 응,companyname1 이,0.9285714285714286,0.0,한번 그렇게 시간 내요 응,10,5,normal
SD2400538-SDRW2400000225.1.1.61,그 아르바이트를 지원할 때 1줄 넣으려고 하는데,그 아르바이트를 지원할 때 1줄 넣으려고 하는데,0.0,그 아르바이트를 지원할 때 1줄 넣으려고 하는데,그 아르바이트를 지원할 때 1줄 넣으려고 하는데,0.0,0.0,그 아르바이트를 지원할 때 1줄 넣으려고 하는데,20,7,normal
SD2400538-SDRW2400000227.1.1.106,할인되는 것도 없고 해서,할인되는 것도 없고 해서,0.0,할인되는 것도 없고 해서,할인되는 것도 없고 해서,0.0,0.0,할인되는 것도 없고 해서,10,4,normal
SD2400605-SDRW2400000985.1.1.59,어렸을 때부터 굉장히 많이 봐 왔는데,어렸을 때부터 굉장히 많이 봐 왔는데,0.0,어렸을 때부터 굉장히 많이 봐 왔는데,어렸을 때부터 굉장히 많이 봐왔는데,0.05,-0.05,어렸을 때부터 굉장히 많이 봐 왔는데,15,6,normal
SD2400637-SDRW2400001001.1.1.113,아 소속은 affiliation2 학생인가,아 소속은 oiatie1가 학생인가,0.3478260869565217,아 소속은 affiliation2 학생인가,아 소속 affiliation1가 학생인가,0.1304347826086956,0.217391304347826,아 소속은 affiliation2 학생인가,20,4,normal
SD2400657-SDRW2400001016.1.1.15,베이비 부머 세대의 그 그 생활 곡선하고 일치하는 거 같아요,베이비 부모 세대의 그 그 생활 곡선하고 일치 않는 거 같아요,0.0909090909090909,베이비 부머 세대의 그 그 생활 곡선하고 일치하는 거 같아요,베이비 부모 세대에 그 그 생활 곡산하고 일치하는 거 같아요,0.0909090909090909,0.0,베이비 부머 세대의 그 그 생활 곡선하고 일치하는 거 같아요,24,10,normal
SD2400657-SDRW2400001016.1.1.70,음 글로벌적으로 나가기 때문에,글로발적으로 나가기 때문에,0.1875,음 글로벌적으로 나가기 때문에,음 글로발적으로 나가기 때문에,0.0625,0.125,음 글로벌적으로 나가기 때문에,13,4,normal
SD2400659-SDRW2400000255.1.1.31,내가 연주를 들으러 왔지 무슨 말솜씨 들으러 왔냐라는 분들도 컴플레인이 엄청 많았어,내가 연주를 들으러 왔지 무슨 말솜이 들으러왔냐라는 분들도 컴플레인이 엄청 많았어,0.0434782608695652,내가 연주를 들으러 왔지 무슨 말솜씨 들으러 왔냐라는 분들도 컴플레인이 엄청 많았어,내가 연주를 들으러 왔지 무슨 말 솜씨 들으러 왔냐라는 분들도 컴플레인이 엄청 많았어,0.0217391304347826,0.0217391304347826,내가 연주를 들으러 왔지 무슨 말솜씨 들으러 왔냐라는 분들도 컴플레인이 엄청 많았어,35,12,normal
SD2400723-SDRW2400001054.1.1.31,그 결혼식장에서 와서 이거 이 답례품 주면 이게 뭐 법에 걸린다고,그 결혼 식장에서 와서 이거 답례품 주면 이게 뭐 법에 걸린다고,0.0833333333333333,그 결혼식장에서 와서 이거 이 답례품 주면 이게 뭐 법에 걸린다고,그 결혼식장에서 와서 이거 답례품 주면 이게 뭐 법에 걸린다고,0.0555555555555555,0.0277777777777778,그 결혼식장에서 와서 이거 이 답례품 주면 이게 뭐 법에 걸린다고,26,11,normal
SD2400728-SDRW2400001057.1.1.51,그 중국 쪽 여자 사업가,그 중국 쪽 여자 사업가,0.0,그 중국 쪽 여자 사업가,그 중국 쪽 여자 사업가,0.0,0.0,그 중국 쪽 여자 사업가,9,5,normal
SD2400730-SDRW2400001058.1.1.79,공동체로 서로 어떤 목표를 향해서 나아가는 것이기 때문에,공동체로 서로 어떤 목표를 향해서 나가는 것이기 때문에,0.032258064516129,공동체로 서로 어떤 목표를 향해서 나아가는 것이기 때문에,공동체로 서로 어떤 목표를 향해서 나가는 것이기 때문에,0.032258064516129,0.0,공동체로 서로 어떤 목표를 향해서 나아가는 것이기 때문에,24,8,normal
SD2400730-SDRW2400001059.1.1.14,그렇게 생각을 하고 선택했나 이렇게 생각을 했는데,그렇게 생각을 하고 선택했나 이렇게 생각을 했는데,0.0,그렇게 생각을 하고 선택했나 이렇게 생각을 했는데,그렇게 생각을 하고 선택했나 이렇게 생각을 했는데,0.0,0.0,그렇게 생각을 하고 선택했나 이렇게 생각을 했는데,21,7,normal
SD2400739-SDRW2400000267.1.1.250,70프로 정도는 좀 괜찮더라고,70프로 정도는 좀 괜찮더라고,0.0,70프로 정도는 좀 괜찮더라고,70프로 정도는 좀 괜찮더라고,0.0,0.0,70프로 정도는 좀 괜찮더라고,13,4,normal
SD2400740-SDRW2400000265.1.1.117,어 저는 이 규모가 커진 거에 대해서 굉장히 좋더라고요,어 저는 이 규모가 커진 거에 대해서 굉장히 좋더라고요,0.0,어 저는 이 규모가 커진 거에 대해서 굉장히 좋더라고요,어 저는 이 규모가 커진 거에 대해서 굉장히 좋더라고요,0.0,0.0,어 저는 이 규모가 커진 거에 대해서 굉장히 좋더라고요,22,9,normal
SD2400740-SDRW2400000268.1.1.97,어 이런 사주 보는 것도 재미있고 어떻게 보면은,어 이런 사주 보는 것도 재미있고 어떻게 보면은,0.0,어 이런 사주 보는 것도 재미있고 어떻게 보면은,어 이런 사주 보는 것도 재미있고 어떻게 보면은,0.0,0.0,어 이런 사주 보는 것도 재미있고 어떻게 보면은,19,8,normal
SD2400796-SDRW2400001097.1.1.149,모든 으 기록적인 장소에서,모든 기록적인 장소에서,0.1428571428571428,모든 으 기록적인 장소에서,모든 기록적인 장소에서,0.1428571428571428,0.0,모든 으 기록적인 장소에서,11,4,normal
SD2400801-SDRW2400000641.1.1.48,같이 경기도 보고,같이 경기도 보고,0.0,같이 경기도 보고,같이 경기도 보고,0.0,0.0,같이 경기도 보고,7,3,normal
SD2400835-SDRW2400000654.1.1.47,그래서 찍었는데 또 아이엔티제이가 나온 거야,그래서 찍었는데 또 아이티제이가 나온 거야,0.0416666666666666,그래서 찍었는데 또 아이엔티제이가 나온 거야,그래서 찍었는데 또 아이엔티제이가 나온 거야,0.0,0.0416666666666666,그래서 찍었는데 또 아이엔티제이가 나온 거야,19,6,normal
SD2400866-SDRW2400000339.1.1.135,그 뭐 그 뭐였지,그 뭐 그 뭐였지,0.0,그 뭐 그 뭐였지,그 뭐 그 뭐였지,0.0,0.0,그 뭐 그 뭐였지,6,4,normal
SD2400872-SDRW2400000668.1.1.143,그냥 내가 사고 싶었던 신발 있어 가지고,그냥 내가 사고 싶었던 신발이 있어 가지고,0.0454545454545454,그냥 내가 사고 싶었던 신발 있어 가지고,그냥 내가 사고 싶었던 신발 있어 가지고,0.0,0.0454545454545454,그냥 내가 사고 싶었던 신발 있어 가지고,16,7,normal
SD2400881-SDRW2400000349.1.1.48,이번 주인공이 그 주황색에 걔 걔가 어쨌 그 좀 하는 행동들이 너무 마음에 안 들어 가지고 아 인사이드 아웃 원보다는 투를 좀 더 재미없었게 봤었던 거 같아,이번 주인공이 그 주황 세계 개 개가 어쨌 그 좀 하는 행동들이 너무 마음에 안 들어 가지고 나 인사이드 아웃 원보다는 투를 좀 더 재미없게 봤었던 거 같아,0.0804597701149425,이번 주인공이 그 주황색에 걔 걔가 어쨌 그 좀 하는 행동들이 너무 마음에 안 들어 가지고 아 인사이드 아웃 원보다는 투를 좀 더 재미없었게 봤었던 거 같아,이번 주인공이 그 주황 세계 걔 걔가 어쨌 그 좀 하는 행동들이 너무 마음에 안 들어 가지고 나 인사이드 아웃 원보다는 풀을 좀 더 재미없었게 봤었던 거 같아,0.0689655172413793,0.0114942528735632,이번 주인공이 그 주황색에 걔 걔가 어쨌 그 좀 하는 행동들이 너무 마음에 안 들어 가지고 아 인사이드 아웃 원보다는 투를 좀 더 재미없었게 봤었던 거 같아,61,27,normal
SD2400881-SDRW2400000351.1.1.45,그런데 그러면은 이력서 같은 거는 써 아 자소서,그런데 그러면은 이력서 같은 거는 써 아 자소서,0.0,그런데 그러면은 이력서 같은 거는 써 아 자소서,그런데 그러면은 이력서 같은 거는 써 봐 자소서,0.0384615384615384,-0.0384615384615384,그런데 그러면은 이력서 같은 거는 써 아 자소서,19,8,normal
SD2400881-SDRW2400000352.1.1.227,어 현실이 아닌 거잖아,그 현실이 아닌 거잖아,0.0833333333333333,어 현실이 아닌 거잖아,뭐 현실이 아닌 거잖아,0.0833333333333333,0.0,어 현실이 아닌 거잖아,9,4,normal
SD2400917-SDRW2400000678.1.1.117,그 현대레포션 거기에서 이제 수영 늘 배우면서,그 현대의 포션 거기에서 이제 수영을 배우면서,0.16,그 현대레포션 거기에서 이제 수영 늘 배우면서,그 현대의 옵션 거기에서 이제 수영을 배우면서,0.2,-0.04,그 현대레포션 거기에서 이제 수영 늘 배우면서,19,7,normal
SD2400918-SDRW2400000680.1.1.190,그래서 이제 내가 내가 가고 싶은 거는 좀 개발자 쪽에서도 막 막 너희들 알게끔 하면은,그래서 이제 내가 내가 가고 싶은 거는 좀 개발자 쪽에서도 막 막 너희들 알게끔 하면은,0.0,그래서 이제 내가 내가 가고 싶은 거는 좀 개발자 쪽에서도 막 막 너희들 알게끔 하면은,그래서 이제 내가 내가 가고 싶은 거는 좀 개발자 쪽에서도 막 막 너희들 알게끔 하면은,0.0,0.0,그래서 이제 내가 내가 가고 싶은 거는 좀 개발자 쪽에서도 막 막 너희들 알게끔 하면은,34,15,normal
SD2400929-SDRW2400000372.1.1.181,자녀는 제가 계획하지 않더라도,자녀는 제가 계획하지 않더라도,0.0,자녀는 제가 계획하지 않더라도,자녀는 제가 계획하지 않더라도,0.0,0.0,자녀는 제가 계획하지 않더라도,13,4,normal
SD2400933-SDRW2400001146.1.1.207,아직은 내가 그런 데 의존하고 싶지는 않아 그래서,아직은 내가 그런 데 의존하고 싶지는 않아 그래서,0.0,아직은 내가 그런 데 의존하고 싶지는 않아 그래서,아직은 내가 그런 데 의존하고 싶지는 않아 그래서,0.0,0.0,아직은 내가 그런 데 의존하고 싶지는 않아 그래서,20,8,normal
SD2400967-SDRW2400001164.1.1.58,맞아 그 내가 좋아하는 엔시티 드림에 재민이라는 멤버가 전시회를 열었단 말이야,맞아 그 내가 좋아하는 엔시티 드림의 재민이라는 멤버가 전시회를 열었단 말이야,0.0232558139534883,맞아 그 내가 좋아하는 엔시티 드림에 재민이라는 멤버가 전시회를 열었단 말이야,맞아 그 내가 좋아하는 엔시티 드림에 재민이라는 멤버가 전시회를 열었단 말이야,0.0,0.0232558139534883,맞아 그 내가 좋아하는 엔시티 드림에 재민이라는 멤버가 전시회를 열었단 말이야,33,11,normal
SD2400983-SDRW2400000689.1.1.239,어 그 사람이 좋아할지,어 그 사람이 좋아할지,0.0,어 그 사람이 좋아할지,어 그 사람이 좋아할지,0.0,0.0,어 그 사람이 좋아할지,9,4,normal
SD2400983-SDRW2400000689.1.1.27,그래서 당근마켓에서 어 아이들 뭐 운동화라든지,그래서 당근 마켓에서 어 아이들 뭐 운동화라든지,0.04,그래서 당근마켓에서 어 아이들 뭐 운동화라든지,그래서 당근 마켓에서 어 아이들 뭐 운동화라든지,0.04,0.0,그래서 당근마켓에서 어 아이들 뭐 운동화라든지,20,6,normal
SD2400999-SDRW2400001195.1.1.250,약간 한 2 3대째,그러니까 한 2 3대째,0.4,약간 한 2 3대째,약간 한 2 3대째,0.0,0.4,약간 한 2 3대째,7,4,normal
SD2400999-SDRW2400001197.1.1.17,맞아 내가 그래서 그 name1이 형한테 계속 아 서울에서 너무 결혼식 많이 한다 요새,맞아 내가 그래서 그 name2이 형한테 계속 아 서울에서 너무 결혼식 많이 한다 요새,0.0208333333333333,맞아 내가 그래서 그 name1이 형한테 계속 아 서울에서 너무 결혼식 많이 한다 요새,맞아 내가 그래서 그 name1이 형한테 계속 아 서울에서 너무 결혼식 많이 한다 요새,0.0,0.0208333333333333,맞아 내가 그래서 그 name1이 형한테 계속 아 서울에서 너무 결혼식 많이 한다 요새,35,14,normal
SD2401027-SDRW2400001238.1.1.156,병원은 인제 쪼끔 한 10분 정도 걸어가면 좀 대형 병원이 있고,병원은 인제 쪼끔만 10분 정도 걸어가면 좀 대형 병원이 있고,0.0571428571428571,병원은 인제 쪼끔 한 10분 정도 걸어가면 좀 대형 병원이 있고,병원은 인제 쪼끔 한 10분 정도 걸어가면 좀 대형 병원이 있고,0.0,0.0571428571428571,병원은 인제 쪼끔 한 10분 정도 걸어가면 좀 대형 병원이 있고,25,11,normal
SD2401029-SDRW2400001241.1.1.19,응 이 4자녀가 있는 응 가장이 죽고 이런 저기를 너의 편리성 때문에 자꾸 사용하는 걸 하면 안 되겠다,어 이 내 자녀가 있는 가장에 죽고 이런 저기를 너의 편리성 때문에 자꾸 사용하는 걸 하면 안 되겠다,0.1052631578947368,응 이 4자녀가 있는 응 가장이 죽고 이런 저기를 너의 편리성 때문에 자꾸 사용하는 걸 하면 안 되겠다,어 이 내 자녀가 있는 내 가장에 죽고 이런 저기를 너의 편리성 때문에 자꾸 사용하는 걸 하면 안 되겠다,0.087719298245614,0.0175438596491227,응 이 4자녀가 있는 응 가장이 죽고 이런 저기를 너의 편리성 때문에 자꾸 사용하는 걸 하면 안 되겠다,40,18,normal
SD2401030-SDRW2400001243.1.1.76,젊은 사람들 또 이렇게,젊은 사람들 또 이렇게,0.0,젊은 사람들 또 이렇게,젊은 사람들 또 이렇게,0.0,0.0,젊은 사람들 또 이렇게,9,4,normal
SD2401030-SDRW2400001245.1.1.176,사이즈가 이렇게 혹시 안 맞으면 반품도 해야 되고 그래서,사이즈가 이렇게 혹시 안 맞으면 반품도 해야 되고 그래서,0.0,사이즈가 이렇게 혹시 안 맞으면 반품도 해야 되고 그래서,사이즈가 이렇게 혹시 안 맞으면 반품도 해야 되고 그래서,0.0,0.0,사이즈가 이렇게 혹시 안 맞으면 반품도 해야 되고 그래서,23,9,normal
SD2401036-SDRW2400001257.1.1.102,그런 등급을 제가 찾아봤는데,그런 등급을 제가 찾아보는데,0.0666666666666666,그런 등급을 제가 찾아봤는데,그런 등급을 제가 찾아보는데,0.0666666666666666,0.0,그런 등급을 제가 찾아봤는데,12,4,normal
SD2401040-SDRW2400001263.1.1.56,근데 그 슈퍼스타 케이는 좀 오래 됐고,근데 그 슈퍼스타케이는 좀 오래됐고,0.0952380952380952,근데 그 슈퍼스타 케이는 좀 오래 됐고,근데 그 슈퍼스타 케이는 좀 오래됐고,0.0476190476190476,0.0476190476190476,근데 그 슈퍼스타 케이는 좀 오래 됐고,15,7,normal
